-0.117102, -10796180.447229
-0.117261, -10806529.659430
-0.117419, -10816875.678881
-0.117578, -10827218.499192
-0.117737, -10837558.113957
-0.117896, -10847894.516758
-0.118055, -10858227.701162
-0.118214, -10868557.660724
-0.118373, -10878884.388984
-0.118532, -10889207.879468
-0.118692, -10899528.125689
-0.118851, -10909845.121145
-0.119011, -10920158.859321
-0.119171, -10930469.333688
-0.119330, -10940776.537703
-0.119490, -10951080.464809
-0.119650, -10961381.108435
-0.119811, -10971678.461997
-0.119971, -10981972.518894
-0.120131, -10992263.272516
-0.120292, -11002550.716234
-0.120452, -11012834.843407
-0.120613, -11023115.647380
-0.120774, -11033393.121485
-0.120935, -11043667.259038
-0.121096, -11053938.053341
-0.121257, -11064205.497682
-0.121418, -11074469.585336
-0.121579, -11084730.309562
-0.121741, -11094987.663607
-0.121902, -11105241.640701
-0.122064, -11115492.234062
-0.122225, -11125739.436892
-0.122387, -11135983.242380
-0.122549, -11146223.643700
-0.122711, -11156460.634012
-0.122873, -11166694.206461
-0.123036, -11176924.354178
-0.123198, -11187151.070280
-0.123361, -11197374.347868
-0.123523, -11207594.180031
-0.123686, -11217810.559841
-0.123849, -11228023.480357
-0.124012, -11238232.934623
-0.124175, -11248438.915669
-0.124338, -11258641.416509
-0.124501, -11268840.430143
